字號,字,聲母,韻母,調值,調類,備註
1,東,t,əŋ,11,陰平,
2,菄,t,əŋ,11,陰平,
22,銅,tʰ,əŋ,24,陽平,
63,中,ts,əŋ,11,陰平,中間
67,蟲,tɕʰ,iuŋ,24,陽平,
113,狨,,əŋ,24,陽平,
114,絨,n,əŋ,24,陽平,
115,弓,k,uəŋ,11,陰平,
119,宮,k,uəŋ,11,陰平,
126,熊,ɕ,iuŋ,24,陽平,
140,窮,tɕʰ,iuŋ,24,陽平,
143,馮,f,əŋ,24,陽平,
150,風,f,əŋ,11,陰平,
151,飌,f,əŋ,11,陰平,
178,空,kʰ,uəŋ,11,陰平,空虛
192,公,k,uəŋ,11,陰平,
194,工,k,uəŋ,11,陰平,
205,蒙,m,əŋ,24,陽平,
232,籠,l,əŋ,24,陽平,
262,紅,x,uəŋ,24,陽平,
287,翁,0,uəŋ,11,陰平,
297,葱,tsʰ,əŋ,11,陰平,
310,通,tʰ,əŋ,11,陰平,
326,椶,ts,əŋ,11,陰平,
343,篷,pʰ,əŋ,24,陽平,
361,冬,t,əŋ,11,陰平,
362,𡘬,,əŋ,11,陰平,
401,農,n,əŋ,24,陽平,
402,䢉,n,əŋ,24,陽平,
403,辳,n,əŋ,24,陽平,
404,𨑋,n,əŋ,24,陽平,
411,𧗕,n,əŋ,24,陽平,
412,膿,n,əŋ,24,陽平,
422,宗,ts,əŋ,11,陰平,
424,鬆,s,əŋ,11,陰平,鬆緊
425,䯳,s,əŋ,11,陰平,鬆緊
428,鐘,tɕ,iuŋ,11,,
428,鐘,ts,əŋ,11,,
445,龍,l,əŋ,24,陽平,
454,舂,l,əu,45,入聲,
460,松,tsʰ,əŋ,24,陽平,松樹
461,㮤,tsʰ,əŋ,24,陽平,松樹
464,𧘂,tsʰ,əŋ,11,陰平,文讀
464,𧘂,tɕ,iuŋ,11,陰平,白讀
465,衝,tɕ,iuŋ,11,陰平,白讀
465,衝,tsʰ,əŋ,11,陰平,文讀
475,容,0,iuŋ,24,陽平,
510,封,f,əŋ,11,陰平,
511,𡉚,f,əŋ,11,陰平,
515,胷,ɕ,iuŋ,11,陰平,
516,凶,ɕ,iuŋ,11,陰平,
517,𣧑,ɕ,iuŋ,11,陰平,
547,濃,n,əŋ,24,陽平,文讀
547,濃,ȵ,iuŋ,24,陽平,白讀
553,重,tsʰ,əŋ,24,陽平,重複
560,從,tsʰ,əŋ,24,陽平,從來
561,从,tsʰ,əŋ,24,陽平,從來
571,縫,f,əŋ,24,陽平,裁縫
584,蠭,f,əŋ,11,陰平,
585,蜂,f,əŋ,11,陰平,
586,𧒒,f,əŋ,11,陰平,
635,供,k,uəŋ,11,陰平,供應
664,江,tɕ,iɑŋ,11,陰平,
697,囪,tsʰ,ɑŋ,11,陰平,
698,䆫,tsʰ,ɑŋ,11,陰平,
699,牎,tsʰ,ɑŋ,11,陰平,
