字號,字,聲母,韻母,調值,調類,備註
1,東,t,əŋ,353,陰平,
2,菄,t,əŋ,353,陰平,
22,銅,tʰ,əŋ,424,陽平,
63,中,tɕ,yŋ,353,陰平,
67,蟲,tɕʰ,yŋ,424,陽平,
113,狨,0,yŋ,424,陽平,
114,絨,0,yŋ,424,陽平,
115,弓,k,əŋ,353,陰平,
119,宮,k,əŋ,353,陰平,
126,熊,ɕ,yŋ,424,陽平,
140,窮,tɕʰ,yŋ,424,陽平,
143,馮,f,əŋ,424,陽平,
150,風,f,əŋ,353,陰平,
151,飌,f,əŋ,353,陰平,
178,空,kʰ,əŋ,353,陰平,
192,公,k,əŋ,353,陰平,
194,工,k,əŋ,353,陰平,
205,蒙,m,əŋ,424,陽平,
232,籠,l,əŋ,424,陽平,
262,紅,x,əŋ,424,陽平,
287,翁,v,əŋ,353,陰平,
297,葱,tsʰ,əŋ,353,陰平,
310,通,tʰ,əŋ,353,陰平,
326,椶,ts,əŋ,353,陰平,
343,篷,pʰ,əŋ,424,陽平,
361,冬,t,əŋ,353,陰平,
362,𡘬,t,əŋ,353,陰平,
401,農,l,əŋ,424,陽平,
402,䢉,l,əŋ,424,陽平,
403,辳,l,əŋ,424,陽平,
404,𨑋,l,əŋ,424,陽平,
411,𧗕,l,əŋ,424,陽平,
412,膿,l,əŋ,424,陽平,
422,宗,ts,əŋ,353,陰平,
424,鬆,s,əŋ,353,陰平,
425,䯳,s,əŋ,353,陰平,
445,龍,l,əŋ,424,陽平,
460,松,tsʰ,əŋ,424,陽平,
461,㮤,tsʰ,əŋ,424,陽平,
475,容,0,yŋ,424,陽平,
510,封,f,əŋ,353,陰平,
511,𡉚,f,əŋ,353,陰平,
515,胷,ɕ,yŋ,353,陰平,
516,凶,ɕ,yŋ,353,陰平,
517,𣧑,ɕ,yŋ,353,陰平,
547,濃,l,əŋ,424,陽平,
560,從,tsʰ,əŋ,424,陽平,
561,从,tsʰ,əŋ,424,陽平,
571,縫,f,əŋ,424,陽平,
584,蠭,f,əŋ,353,陰平,
585,蜂,f,əŋ,353,陰平,
586,𧒒,f,əŋ,353,陰平,
664,江,k,ɔ̃,353,陰平,白讀
664,江,tɕ,iɔ̃,353,陰平,文讀
697,囪,tsʰ,ɔ̃,353,陰平,
698,䆫,tsʰ,ɔ̃,353,陰平,
699,牎,tsʰ,ɔ̃,353,陰平,
700,窓,tsʰ,ɔ̃,353,陰平,
725,雙,s,ɔ̃,353,陰平,
772,支,tʂ,ʅ,353,陰平,
801,移,0,i,424,陽平,
802,䄬,0,i,424,陽平,
877,錘,tɕʰ,ye,424,陽平,
891,吹,tɕʰ,ye,353,陰平,
897,披,pʰ,i,353,陰平,
908,碑,p,e,353,陰平,
917,隨,s,e,424,陽平,
920,虧,kʰ,ue,353,陰平,
925,騎,tɕʰ,i,424,陽平,
999,皮,ʰ,i,424,陽平,
1018,兒,ʐ,ʅ,424,陽平,
1019,𠒆,ʐ,ʅ,424,陽平,
1193,知,tʂ,ɿ,353,陰平,
1212,池,tʂʰ,ʅ,424,陽平,
1251,規,k,ue,353,陰平,
1288,姨,0,i,424,陽平,
1314,師,ʂ,ʅ,353,陰平,
1317,篩,s,æ,353,陰平,
1344,資,ts,ɿ,353,陰平,
1393,瓷,tsʰ,ɿ,424,陽平,文讀
1393,瓷,s,ɿ,424,陽平,白讀
1410,遲,tʂʰ,ʅ,424,陽平,
